usage_id;date_of_registration;pincode;calls_made;sms_sent;data_usage;churn
235271;23/03/2023;836793;92;27;7942;Yes
235275;23/03/2023;161168;74;22;2414;No
235277;23/03/2023;798149;10;2;520;No
235279;23/03/2023;360360;7;34;8596;No
235282;23/03/2023;913178;40;25;7882;No
235286;23/03/2023;552670;36;14;8364;No
235289;23/03/2023;259948;79;43;8504;Yes
235290;23/03/2023;369495;63;10;5908;Yes
235292;23/03/2023;342265;49;31;2014;No
235299;23/03/2023;949971;68;3;8740;No
235306;23/03/2023;264841;34;40;8524;No
235315;23/03/2023;209892;78;25;6739;No
235333;23/03/2023;290869;15;44;380;No
235336;23/03/2023;321183;72;5;3000;Yes
235339;23/03/2023;805106;35;28;7082;No
235342;23/03/2023;612057;28;20;7240;No
235344;23/03/2023;530902;30;10;5736;No
235347;23/03/2023;730652;14;5;7731;No
235352;23/03/2023;184317;36;20;6002;No
235354;23/03/2023;430109;72;34;3709;No
235357;23/03/2023;220484;95;19;7742;Yes
235361;23/03/2023;157784;10;2;1801;No
235374;24/03/2023;212711;46;40;9256;No
235377;24/03/2023;958042;66;18;8035;Yes
235386;24/03/2023;906849;29;11;7125;No
235387;24/03/2023;436436;1;48;5166;Yes
235395;24/03/2023;149858;47;1;3263;No
235398;24/03/2023;184041;35;2;868;Yes
235399;24/03/2023;183740;6;33;5470;No
235400;24/03/2023;143176;20;51;10025;No
235404;24/03/2023;717199;75;17;5288;No
235405;24/03/2023;664455;58;35;6719;Yes
235409;24/03/2023;317634;5;5;5524;No
235414;24/03/2023;547264;24;38;8607;No
235415;24/03/2023;534119;35;34;5222;No
235428;24/03/2023;290947;40;30;4810;No
235430;24/03/2023;541924;13;4;1950;No
235435;24/03/2023;295036;9;17;2165;Yes
235439;24/03/2023;829587;57;45;3301;No
235444;24/03/2023;366562;79;41;4248;Yes
235448;24/03/2023;376700;74;27;430;No
235451;24/03/2023;556858;102;36;5530;No
235456;24/03/2023;455556;80;13;615;No
235458;24/03/2023;809444;91;12;5827;No
235467;24/03/2023;983203;70;9;8863;No
235471;24/03/2023;782261;39;8;235;No
235479;24/03/2023;946992;32;14;6098;No
235481;24/03/2023;419238;29;10;2917;Yes
235486;24/03/2023;598546;15;16;1275;No
235489;24/03/2023;125479;1;28;4003;Yes
235492;24/03/2023;905999;18;6;5815;Yes
235493;24/03/2023;346388;59;46;1062;No
235500;24/03/2023;472043;61;38;4674;No
235505;24/03/2023;269626;67;38;574;No
235506;24/03/2023;173660;8;14;4063;No
235509;24/03/2023;521409;84;9;10715;No
235511;24/03/2023;237099;51;45;7769;No
235512;24/03/2023;692677;52;4;7181;Yes
235513;24/03/2023;902504;4;11;4402;No
235517;24/03/2023;506335;96;6;5314;No
235526;24/03/2023;327323;102;21;5661;No
235528;24/03/2023;964957;2;11;3831;Yes
235546;24/03/2023;831096;11;6;6443;No
235551;24/03/2023;825859;40;38;9683;No
235552;24/03/2023;383673;17;29;7244;No
235553;24/03/2023;434922;27;16;4246;No
235556;24/03/2023;517866;84;31;5951;No
235557;24/03/2023;215387;23;41;8699;Yes
235560;24/03/2023;581666;80;4;8072;No
235563;25/03/2023;879924;74;21;9605;No
235564;25/03/2023;679167;16;5;5351;No
235570;25/03/2023;344606;40;15;5170;Yes
235584;25/03/2023;890777;22;49;4935;Yes
235587;25/03/2023;454460;4;15;1202;No
235596;25/03/2023;116264;58;30;8815;No
235601;25/03/2023;436496;13;24;3738;Yes
235608;25/03/2023;666244;65;39;647;Yes
235612;25/03/2023;476457;33;30;8754;Yes
235614;25/03/2023;830652;87;14;7731;No
235616;25/03/2023;671069;33;26;10290;Yes
235617;25/03/2023;880261;83;46;2302;Yes
235622;25/03/2023;822460;70;43;3343;No
235627;25/03/2023;321901;0;26;5191;No
235629;25/03/2023;284486;17;9;4101;No
235631;25/03/2023;678192;73;42;3753;No
235633;25/03/2023;417289;22;40;5813;No
235634;25/03/2023;843932;2;7;39;No
235638;25/03/2023;982099;1;30;2696;No
235639;25/03/2023;185895;47;1;7456;No
235640;25/03/2023;238789;75;8;1826;No
235643;25/03/2023;100549;81;43;2782;Yes
235646;25/03/2023;778020;73;2;2475;No
235649;25/03/2023;222443;16;24;7005;No
235650;25/03/2023;590172;46;20;2502;No
235671;25/03/2023;580070;48;43;1598;No
235672;25/03/2023;885550;70;1;6052;No
235674;25/03/2023;250083;29;44;4235;No
235678;25/03/2023;963060;9;9;2237;No
235680;25/03/2023;379328;12;19;5113;No
235688;25/03/2023;926751;47;8;783;No
235692;25/03/2023;883276;77;2;3893;No
235696;25/03/2023;340138;83;3;6011;Yes
235701;25/03/2023;323147;96;26;587;No
235702;25/03/2023;371079;83;7;7721;No
235703;25/03/2023;295685;55;46;6291;No
235707;25/03/2023;169811;62;18;4507;Yes
235709;25/03/2023;843991;40;39;7773;No
235712;25/03/2023;566949;93;38;272;Yes
235717;25/03/2023;775026;52;37;3126;No
235718;25/03/2023;859520;22;16;6699;Yes
235722;25/03/2023;975913;22;3;8088;No
235726;25/03/2023;854905;21;12;8781;No
235728;25/03/2023;157490;79;5;6068;Yes
235729;25/03/2023;216188;20;36;8979;No
235734;25/03/2023;118569;12;31;4808;No
235739;25/03/2023;821246;79;2;6987;Yes
235742;25/03/2023;230561;82;3;2312;Yes
235749;25/03/2023;666878;19;38;2669;Yes
235751;25/03/2023;564038;105;17;6820;No
235752;25/03/2023;642459;11;3;8686;No
235759;25/03/2023;937446;43;16;10331;Yes
235766;26/03/2023;706652;94;14;2133;Yes
235768;26/03/2023;429924;24;2;4035;No
235770;26/03/2023;370133;66;34;8756;No
235772;26/03/2023;530720;28;28;57;No
235777;26/03/2023;546221;53;36;3192;No
235782;26/03/2023;737428;83;50;7708;No
235786;26/03/2023;572842;70;37;1358;Yes
235788;26/03/2023;271359;58;33;1612;No
235790;26/03/2023;665304;41;33;3885;No
235792;26/03/2023;226534;33;49;239;No
235800;26/03/2023;394103;20;3;2540;Yes
235801;26/03/2023;132121;73;25;4067;No
235805;26/03/2023;982168;93;46;3081;No
235807;26/03/2023;317847;45;26;8886;No
235815;26/03/2023;263236;75;29;3453;Yes
235819;26/03/2023;966771;40;50;1302;Yes
235822;26/03/2023;335333;71;3;7488;No
235823;26/03/2023;602746;81;19;1071;No
235825;26/03/2023;430750;85;47;1111;Yes
235830;26/03/2023;277416;14;8;7956;No
235832;26/03/2023;332050;33;17;4578;No
235835;26/03/2023;431491;99;31;9396;No
235840;26/03/2023;793777;50;31;8376;No
235841;26/03/2023;235515;72;50;6611;No
235846;26/03/2023;692928;16;21;4429;No
235847;26/03/2023;366276;12;50;4162;No
235850;26/03/2023;753674;94;46;6581;Yes
235853;26/03/2023;310421;7;5;5157;No
235857;26/03/2023;544146;25;51;5860;No
235870;26/03/2023;682966;40;34;285;No
235875;26/03/2023;749872;20;8;5123;No
235884;26/03/2023;884777;79;35;10002;No
235886;26/03/2023;905885;38;40;6616;No
235887;26/03/2023;508528;55;37;7195;No
235889;26/03/2023;736130;57;4;8330;No
235900;26/03/2023;632461;7;19;8959;No
235904;26/03/2023;976117;23;34;396;No
235912;26/03/2023;617847;66;41;9544;No
235913;26/03/2023;652301;4;11;1715;No
235916;26/03/2023;807981;103;30;2166;No
235920;26/03/2023;415580;59;48;8980;No
235922;26/03/2023;130504;38;34;2848;Yes
235923;26/03/2023;778010;10;29;6183;No
235927;26/03/2023;351735;32;35;6255;No
235933;26/03/2023;944793;26;47;3159;No
235935;26/03/2023;111262;94;32;6883;No
235939;26/03/2023;159526;38;48;8195;No
235940;26/03/2023;896001;19;4;5436;No
235944;26/03/2023;186152;88;33;5897;No
235946;26/03/2023;366499;51;38;8052;Yes
235958;26/03/2023;737566;64;7;5274;No
235959;26/03/2023;786974;3;42;4768;No
235960;26/03/2023;798865;54;23;8429;No
235963;27/03/2023;754377;30;35;9112;Yes
235972;27/03/2023;882889;85;2;4577;No
235973;27/03/2023;723866;21;14;6686;Yes
235974;27/03/2023;596388;67;51;4306;Yes
235977;27/03/2023;128932;5;17;1307;Yes
235981;27/03/2023;157804;79;2;9373;No
235993;27/03/2023;389038;7;11;1434;No
235999;27/03/2023;870585;3;7;8190;No
236004;27/03/2023;923301;16;10;9709;No
236012;27/03/2023;686715;18;4;7354;No
236019;27/03/2023;930092;4;22;6163;Yes
236026;27/03/2023;808087;59;11;8902;No
236028;27/03/2023;381687;25;10;4053;No
236030;27/03/2023;429056;57;12;3149;No
236032;27/03/2023;127169;87;9;5830;No
236038;27/03/2023;718280;73;46;3532;Yes
236040;27/03/2023;681748;10;39;45;No
236043;27/03/2023;297022;86;28;122;No
236045;27/03/2023;740928;43;34;8127;No
236048;27/03/2023;866276;0;3;9808;Yes
236051;27/03/2023;125444;90;2;3042;No
236053;27/03/2023;323957;50;51;1336;No
236055;27/03/2023;954976;96;45;9782;No
236064;27/03/2023;175858;83;40;3109;No
236076;27/03/2023;868537;35;28;4781;Yes
236078;27/03/2023;988637;90;43;190;No
236096;27/03/2023;305973;89;19;8141;No
236097;27/03/2023;190658;81;17;1989;No
236099;27/03/2023;321010;49;52;1814;No
236107;27/03/2023;403299;31;6;9766;No
236112;27/03/2023;596186;43;15;7682;No
236113;27/03/2023;264499;88;42;7621;Yes
236115;27/03/2023;963702;13;49;2364;No
236119;27/03/2023;960307;23;14;4427;No
236123;27/03/2023;695064;42;43;7487;No
236124;27/03/2023;363540;104;2;2041;Yes
236130;27/03/2023;929507;59;7;7612;No
236134;27/03/2023;286247;77;31;6929;No
236139;27/03/2023;486520;43;24;8957;Yes
236152;27/03/2023;908547;10;26;7273;Yes
236155;27/03/2023;546514;62;30;8162;No
236160;27/03/2023;978854;53;39;7281;No
236162;28/03/2023;306134;77;28;5091;No
236166;28/03/2023;240219;58;38;7649;Yes
236170;28/03/2023;182618;3;15;4020;No
236176;28/03/2023;929079;30;6;1156;No
236180;28/03/2023;326480;79;9;4316;No
236181;28/03/2023;896845;59;51;6356;No
236183;28/03/2023;227895;68;19;198;No
236195;28/03/2023;875056;39;19;966;No
236203;28/03/2023;274819;88;38;3770;No
236207;28/03/2023;761383;74;13;7283;No
236215;28/03/2023;705541;37;1;1819;No
236217;28/03/2023;855252;47;7;9130;Yes
236234;28/03/2023;325886;3;29;2734;No
236239;28/03/2023;105949;37;14;3817;No
236252;28/03/2023;172828;19;4;1002;No
236256;28/03/2023;795492;46;42;4748;No
236259;28/03/2023;672373;5;21;354;No
236260;28/03/2023;139320;78;16;2795;No
236269;28/03/2023;798701;42;3;548;No
236276;28/03/2023;301990;64;41;4984;No
236279;28/03/2023;647252;84;9;3857;No
236280;28/03/2023;703437;58;33;587;No
236282;28/03/2023;402111;73;33;1199;No
236283;28/03/2023;617511;62;4;306;No
236284;28/03/2023;674920;86;41;7432;No
236285;28/03/2023;841456;44;4;8494;Yes
236286;28/03/2023;527117;51;41;8469;No
236287;28/03/2023;896954;88;3;7384;Yes
236294;28/03/2023;159176;67;2;9252;No
236296;28/03/2023;344594;13;53;7762;No
236297;28/03/2023;233015;26;29;9040;No
236299;28/03/2023;618825;83;13;5577;No
236306;28/03/2023;471970;59;11;3674;No
236309;28/03/2023;936360;92;11;6248;No
236318;28/03/2023;965231;55;49;2020;Yes
236322;28/03/2023;792500;95;47;5420;No
236330;28/03/2023;237337;83;2;1980;No
236333;28/03/2023;764194;80;33;5969;No
236336;28/03/2023;636629;79;12;9271;Yes
236345;28/03/2023;299648;29;37;1008;No
236353;28/03/2023;893204;5;24;4765;No
236357;28/03/2023;518439;37;22;469;Yes
236359;28/03/2023;234595;21;39;5658;No
236360;28/03/2023;482951;27;10;8260;No
236364;29/03/2023;395109;63;23;10426;No
236365;29/03/2023;566027;1;34;4951;No
236368;29/03/2023;480056;13;28;4932;Yes
236371;29/03/2023;339573;95;34;2302;No
236375;29/03/2023;499718;71;2;1968;Yes
236377;29/03/2023;483806;62;17;6177;No
236381;29/03/2023;418110;11;31;7006;No
236382;29/03/2023;183935;48;1;4700;No
236385;29/03/2023;115505;63;43;3898;No
236389;29/03/2023;953281;102;41;9465;No
236391;29/03/2023;143058;29;12;840;No
236393;29/03/2023;225346;74;31;2618;No
236394;29/03/2023;183053;12;27;1374;No
236397;29/03/2023;226415;1;28;1598;No
236404;29/03/2023;354321;18;9;2306;Yes
236409;29/03/2023;408701;78;8;4339;No
236415;29/03/2023;723519;6;37;5185;No
236419;29/03/2023;348375;2;34;7430;No
236420;29/03/2023;715226;75;23;1670;No
236426;29/03/2023;876351;37;34;8595;No
236433;29/03/2023;317353;25;10;1296;No
236434;29/03/2023;947228;9;48;5295;No
236437;29/03/2023;883549;83;34;2021;No
236438;29/03/2023;286711;6;36;9003;No
236439;29/03/2023;673251;74;36;4965;No
236443;29/03/2023;488364;25;20;9009;No
236445;29/03/2023;626181;3;10;3348;No
236450;29/03/2023;841215;47;24;5487;No
236453;29/03/2023;658819;55;22;7257;Yes
236454;29/03/2023;696735;69;42;4137;No
236456;29/03/2023;944056;59;0;6877;No
236461;29/03/2023;986883;24;32;2808;No
236467;29/03/2023;146988;64;3;9567;No
236474;29/03/2023;515569;2;38;2169;No
236479;29/03/2023;558403;26;1;1754;Yes
236481;29/03/2023;734772;32;33;376;No
236487;29/03/2023;420299;28;12;5344;Yes
236491;29/03/2023;934028;20;30;5892;No
236498;29/03/2023;301880;58;39;1631;No
236508;29/03/2023;655615;58;29;6556;No
236514;29/03/2023;106735;67;1;7623;No
236521;29/03/2023;115085;77;29;6442;No
236529;29/03/2023;350504;92;44;2789;No
236530;29/03/2023;149365;3;5;2577;No
236531;29/03/2023;780917;73;5;868;Yes
236537;29/03/2023;668070;62;5;9838;Yes
236545;29/03/2023;177818;40;47;5774;Yes
236547;29/03/2023;393077;3;49;1777;No
236548;29/03/2023;179079;79;7;1482;No
236551;29/03/2023;425892;37;20;5954;No
236554;29/03/2023;312963;95;28;9956;Yes
236569;30/03/2023;554684;79;34;8364;No
236579;30/03/2023;394723;31;44;2100;No
236584;30/03/2023;418649;36;45;3930;No
236585;30/03/2023;306456;60;14;9221;Yes
236587;30/03/2023;681154;11;5;617;No
236594;30/03/2023;397807;78;39;8692;No
236596;30/03/2023;822215;1;7;2832;No
236600;30/03/2023;782711;29;49;6249;No
236602;30/03/2023;388755;27;30;500;No
236603;30/03/2023;762098;38;7;8158;Yes
236605;30/03/2023;209953;80;47;4418;No
236607;30/03/2023;256524;74;34;8919;No
236610;30/03/2023;974000;44;23;27;No
236617;30/03/2023;306181;78;34;2936;No
236621;30/03/2023;331587;11;10;2331;No
236628;30/03/2023;408896;74;3;3482;No
236632;30/03/2023;863848;107;7;4143;No
236634;30/03/2023;821450;88;23;3127;Yes
236644;30/03/2023;230079;94;11;4953;Yes
236645;30/03/2023;958809;50;23;6436;Yes
236650;30/03/2023;594624;28;37;5082;No
236658;30/03/2023;788820;79;41;7995;No
236659;30/03/2023;290376;4;27;8659;No
236662;30/03/2023;691962;70;28;3708;No
236667;30/03/2023;742215;5;2;3490;Yes
236668;30/03/2023;774876;16;4;3226;No
236669;30/03/2023;496804;92;10;5118;Yes
236671;30/03/2023;402032;103;0;5715;No
236675;30/03/2023;222457;4;41;7496;No
236676;30/03/2023;161803;24;33;6598;No
236693;30/03/2023;234434;70;1;10217;No
236694;30/03/2023;205600;46;18;2593;Yes
236695;30/03/2023;295842;79;14;4459;No
236715;30/03/2023;139577;59;40;1125;Yes
236718;30/03/2023;722651;95;41;5604;No
236719;30/03/2023;837060;6;6;3069;No
236721;30/03/2023;887759;22;22;7514;No
236725;30/03/2023;268173;78;0;4038;No
236726;30/03/2023;537650;86;16;112;No
236728;30/03/2023;169213;78;35;897;No
236729;30/03/2023;633859;67;30;4683;No
236730;30/03/2023;121950;89;20;6849;No
236733;30/03/2023;585668;52;23;7982;No
236737;30/03/2023;453267;49;37;4577;No
236739;30/03/2023;146048;42;47;252;Yes
236743;30/03/2023;819017;78;16;344;No
236744;30/03/2023;667665;37;16;916;Yes
236751;30/03/2023;597218;48;19;9111;No
236756;30/03/2023;980485;98;31;6630;No
236761;31/03/2023;556003;53;12;5793;Yes
236767;31/03/2023;367251;2;22;2190;No
236769;31/03/2023;613425;70;18;7415;No
236772;31/03/2023;731324;77;44;1063;Yes
236773;31/03/2023;968057;93;43;4264;Yes
236775;31/03/2023;920022;59;34;5373;No
236776;31/03/2023;698846;30;29;9791;No
236779;31/03/2023;696062;35;11;3422;No
236782;31/03/2023;937937;52;31;7340;No
236785;31/03/2023;368440;84;14;8926;No
236788;31/03/2023;889689;81;11;3097;No
236796;31/03/2023;679012;25;35;3451;No
236806;31/03/2023;928652;70;45;8891;No
236807;31/03/2023;335292;6;17;4708;No
236811;31/03/2023;403432;64;53;967;No
236819;31/03/2023;992763;45;27;6061;No
236820;31/03/2023;416806;52;46;7465;No
236825;31/03/2023;670425;87;35;7759;No
236826;31/03/2023;144642;0;1;1490;No
236829;31/03/2023;520446;82;16;3537;Yes
236833;31/03/2023;706042;17;33;8291;No
236839;31/03/2023;714103;48;44;128;No
236840;31/03/2023;998864;91;16;8980;No
236853;31/03/2023;809214;86;32;6454;Yes
236855;31/03/2023;311504;17;19;6898;No
236857;31/03/2023;628948;35;51;3198;No
236858;31/03/2023;444271;58;17;6450;No
236860;31/03/2023;654510;86;6;1047;No
236864;31/03/2023;895486;67;46;379;No
236873;31/03/2023;495054;64;35;7001;No
236875;31/03/2023;372264;83;50;6923;No
236879;31/03/2023;513753;63;0;351;No
236880;31/03/2023;829167;90;36;3603;Yes
236881;31/03/2023;754269;22;21;1029;No
236883;31/03/2023;752134;79;43;9436;No
236886;31/03/2023;688756;55;34;4161;No
236891;31/03/2023;383385;55;20;5829;No
236893;31/03/2023;370029;85;46;2444;No
236895;31/03/2023;292578;71;40;3278;Yes
236898;31/03/2023;323499;95;35;8636;No
236900;31/03/2023;295131;38;17;8973;Yes
236903;31/03/2023;182146;21;23;2713;No
236905;31/03/2023;261506;72;10;2190;No
236906;31/03/2023;116681;34;34;4691;No
236910;31/03/2023;585801;93;31;9634;No
236913;31/03/2023;784706;106;7;2558;Yes
236915;31/03/2023;231844;56;34;8971;No
236918;31/03/2023;139234;70;30;10000;Yes
236920;31/03/2023;319892;101;12;5488;No
236923;31/03/2023;263277;47;48;6176;No
236929;31/03/2023;153919;16;39;7388;No
236930;31/03/2023;430520;30;25;9490;Yes
236936;31/03/2023;284023;42;30;4970;No
236937;31/03/2023;909238;10;19;8661;No
236938;31/03/2023;822143;96;28;316;No
236939;31/03/2023;378973;76;11;9384;No
236942;31/03/2023;658342;30;2;4270;Yes
236946;31/03/2023;811688;17;2;830;No
236963;01/04/2023;601473;46;6;10199;Yes
236972;01/04/2023;197259;41;45;3345;Yes
236973;01/04/2023;705281;21;38;7134;No
236974;01/04/2023;402346;13;11;3012;Yes
236978;01/04/2023;479386;2;47;349;No
236979;01/04/2023;294942;55;32;7502;No
236980;01/04/2023;900874;5;4;381;No
236983;01/04/2023;274279;77;28;2125;No
236984;01/04/2023;162766;17;43;2984;Yes
236988;01/04/2023;823388;98;35;7597;No
236989;01/04/2023;681920;90;25;6236;Yes
236992;01/04/2023;954626;44;13;6487;Yes
236996;01/04/2023;770566;52;25;2316;No
237004;01/04/2023;620364;57;1;2312;No
237007;01/04/2023;470303;0;28;8476;No
237009;01/04/2023;394575;62;27;1296;No
237011;01/04/2023;339314;77;29;6354;No
237014;01/04/2023;577000;92;24;389;No
237017;01/04/2023;529136;62;29;8795;Yes
237023;01/04/2023;892181;25;46;1736;No
237033;01/04/2023;238580;9;6;6046;No
237035;01/04/2023;547406;102;30;5649;No
237040;01/04/2023;987461;63;38;2215;Yes
237043;01/04/2023;846813;92;7;2476;No
237045;01/04/2023;703406;21;6;7713;No
237047;01/04/2023;151480;57;15;381;No
237049;01/04/2023;187625;51;40;3121;No
237052;01/04/2023;952165;37;18;722;No
237053;01/04/2023;544957;41;0;3090;No
237055;01/04/2023;119143;37;6;5880;Yes
237058;01/04/2023;490202;41;39;4376;No
237061;01/04/2023;512931;92;24;4215;No
237062;01/04/2023;705979;97;18;4951;No
237070;01/04/2023;343399;28;7;8352;Yes
237080;01/04/2023;137918;6;20;4185;No
237084;01/04/2023;638421;71;30;5179;No
237089;01/04/2023;677218;46;19;8710;No
237091;01/04/2023;577223;42;8;8412;No
237093;01/04/2023;734466;37;44;1266;No
237098;01/04/2023;970184;29;2;8987;No
237100;01/04/2023;843173;18;25;5888;Yes
237103;01/04/2023;199945;82;18;487;No
237112;01/04/2023;331445;88;36;7372;No
237128;01/04/2023;539204;55;30;3861;No
237129;01/04/2023;426408;10;45;5870;No
237133;01/04/2023;408802;59;50;7651;No
237135;01/04/2023;172964;43;17;7983;No
237136;01/04/2023;994459;64;1;6632;Yes
237141;01/04/2023;186891;89;20;9206;No
237146;01/04/2023;119884;3;36;6724;Yes
237150;01/04/2023;562485;20;23;1821;No
237157;01/04/2023;243897;18;4;4670;No
237161;02/04/2023;627272;50;39;6780;No
237163;02/04/2023;952699;64;5;7382;No
237166;02/04/2023;160206;35;3;6715;Yes
237178;02/04/2023;540327;35;25;10274;No
237179;02/04/2023;630265;9;6;4955;No
237182;02/04/2023;279652;55;21;7968;No
237183;02/04/2023;402286;19;44;664;Yes
237186;02/04/2023;863822;59;33;2431;No
237191;02/04/2023;145331;88;44;2153;Yes
237193;02/04/2023;616371;69;26;6695;Yes
237194;02/04/2023;465525;9;47;8512;No
237202;02/04/2023;594486;53;37;5449;No
237224;02/04/2023;983270;18;12;3975;No
237225;02/04/2023;121116;93;28;8262;No
237226;02/04/2023;101989;43;22;9689;No
237228;02/04/2023;316812;16;37;7679;No
237232;02/04/2023;267336;11;26;7906;No
237237;02/04/2023;264631;46;26;1279;No
237238;02/04/2023;586560;48;22;8102;No
237243;02/04/2023;535898;49;3;892;No
237244;02/04/2023;740001;59;5;8547;No
237245;02/04/2023;924408;8;24;9035;No
237246;02/04/2023;438100;35;24;8949;No
237248;02/04/2023;705264;86;19;8060;No
237256;02/04/2023;856693;80;12;2942;No
237259;02/04/2023;275485;43;38;8293;No
237260;02/04/2023;457845;97;4;7397;Yes
237261;02/04/2023;288704;76;40;9680;No
237263;02/04/2023;587085;42;25;2293;Yes
237271;02/04/2023;434925;48;38;2707;No
237272;02/04/2023;271242;12;37;2591;No
237280;02/04/2023;290365;88;14;6934;No
237291;02/04/2023;789339;58;39;3863;No
237293;02/04/2023;873119;72;38;7717;No
237294;02/04/2023;147730;90;1;7224;Yes
